	PD_whole_tree	chao1	observed_otus
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B2.793469	15.6002	363.857142857	306.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B3.792731	18.3937	525.153846154	386.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B4.792153	16.3891	469.375	328.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B5.793292	17.99424	604.333333333	356.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B6.792319	14.85807	368.763157895	261.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B7.792973	15.97571	433.857142857	316.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B8.792998	17.26613	498.307692308	342.0
tp1.CI.E08.LoSFHiFV.8dpc.Ln.B9.792575	20.20962	556.015873016	388.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A1.793512	9.30472	256.538461538	179.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A11.792432	12.10261	352.6	253.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A12.793023	11.58371	346.451612903	234.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A13.793115	10.67892	297.137931034	209.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A14.791869	20.1534	570.43902439	423.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A15.793117	17.95534	535.147540984	364.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A16.793230	11.62181	365.607142857	232.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A2.793449	17.06862	477.06	339.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A3.792755	9.80043	245.454545455	165.0
tp1.CI.E08.LoSFHiFV.8dpc.Ob.A4.792723	17.50406	440.0	319.0
tp1.GermFree.Cohoused.CI.E02.10dpc.F12.792964	13.17404	376.326086957	246.0
tp1.GermFree.Cohoused.CI.E02.10dpc.F13.793561	16.2905	446.015384615	319.0
tp1.GermFree.Cohoused.CI.E02.10dpc.F14.793136	15.54579	532.046511628	309.0
tp1.GermFree.Cohoused.CI.E02.10dpc.F15.792753	17.08733	576.685185185	347.0
tp1.GermFree.Cohoused.CI.E02.10dpc.F16.792710	18.10055	532.655737705	347.0
tp1.GermFree.Cohoused.CI.E02.10dpc.F4.792016	15.93104	526.833333333	346.0
tp1.GermFree.Cohoused.CI.E02.12dpc.F12.792535	15.70255	386.631578947	289.0
tp1.GermFree.Cohoused.CI.E02.12dpc.F13.792734	16.21167	429.355932203	298.0
tp1.GermFree.Cohoused.CI.E02.12dpc.F14.793086	17.2293	444.096774194	327.0
tp1.GermFree.Cohoused.CI.E02.12dpc.F15.792795	17.68767	523.378787879	363.0
tp1.GermFree.Cohoused.CI.E02.12dpc.F16.793385	15.09301	440.307692308	284.0
tp1.GermFree.Cohoused.CI.E02.12dpc.F4.792711	17.27113	467.308823529	344.0
tp1.GermFree.Cohoused.CI.E02.15dpc.F12.792646	17.45474	496.508196721	337.0
tp1.GermFree.Cohoused.CI.E02.15dpc.F13.792501	19.48038	650.514285714	410.0
tp1.GermFree.Cohoused.CI.E02.15dpc.F14.793362	16.12868	473.163265306	315.0
tp1.GermFree.Cohoused.CI.E02.15dpc.F15.792817	18.40964	555.971014493	383.0
tp1.GermFree.Cohoused.CI.E02.15dpc.F16.792390	17.54143	449.25862069	322.0
tp1.GermFree.Cohoused.CI.E02.15dpc.F4.792043	17.67711	510.0	336.0
tp1.GermFree.Cohoused.CI.E02.5dpc.F12.792717	2.67802	43.0	32.0
tp1.GermFree.Cohoused.CI.E02.5dpc.F13.792388	5.14547	135.2	110.0
tp1.GermFree.Cohoused.CI.E02.5dpc.F14.793487	2.74388	74.125	61.0
tp1.GermFree.Cohoused.CI.E02.5dpc.F15.792937	8.23632	248.666666667	162.0
tp1.GermFree.Cohoused.CI.E02.5dpc.F16.792978	4.09192	126.8	103.0
tp1.GermFree.Cohoused.CI.E02.5dpc.F4.793518	21.01488	588.188405797	380.0
tp1.GermFree.Cohoused.CI.E02.6dpc.F12.793000	13.38986	409.571428571	272.0
tp1.GermFree.Cohoused.CI.E02.6dpc.F13.792712	15.31712	552.679245283	339.0
tp1.GermFree.Cohoused.CI.E02.6dpc.F14.793245	11.03006	294.022222222	229.0
tp1.GermFree.Cohoused.CI.E02.6dpc.F15.791930	16.56928	628.552238806	380.0
tp1.GermFree.Cohoused.CI.E02.6dpc.F16.793087	17.70919	600.486486486	435.0
tp1.GermFree.Cohoused.CI.E02.6dpc.F4.792858	19.5932	694.8	386.0
tp1.GermFree.Cohoused.CI.E02.7dpc.F12.792283	14.43923	481.06	292.0
tp1.GermFree.Cohoused.CI.E02.7dpc.F13.791810	14.10718	373.380952381	290.0
tp1.GermFree.Cohoused.CI.E02.7dpc.F14.793288	11.24093	316.1	216.0
tp1.GermFree.Cohoused.CI.E02.7dpc.F15.792543	16.67812	524.85	346.0
tp1.GermFree.Cohoused.CI.E02.7dpc.F16.792519	16.3688	492.044117647	351.0
tp1.GermFree.Cohoused.CI.E02.7dpc.F4.792977	16.20947	512.4	354.0
tp1.GermFree.Cohoused.CI.E02.SI14.16C.F12.792206	18.57932	471.0	336.0
tp1.GermFree.Cohoused.CI.E02.SI14.16C.F13.792307	15.66733	461.6	278.0
tp1.GermFree.Cohoused.CI.E02.SI14.16C.F14.792594	13.07285	330.193548387	180.0
tp1.GermFree.Cohoused.CI.E02.SI14.16C.F15.791831	15.7676	493.018518519	297.0
tp1.GermFree.Cohoused.CI.E02.SI14.16C.F16.791996	19.71359	644.164179104	379.0
tp1.GermFree.Cohoused.CI.E02.SI14.16C.F4.793394	20.40301	621.0125	387.0
tp1.GermFree.Cohoused.CI.E02.Stomach.F12.792400	23.27294	683.228915663	460.0
tp1.GermFree.Cohoused.CI.E02.Stomach.F13.791838	17.06151	541.692307692	321.0
tp1.GermFree.Cohoused.CI.E02.Stomach.F14.793223	7.97883	149.5	67.0
tp1.GermFree.Cohoused.CI.E02.Stomach.F15.792290	18.75373	539.291666667	382.0
tp1.GermFree.Cohoused.CI.E02.Stomach.F16.792253	19.1635	553.442857143	374.0
tp1.GermFree.Cohoused.CI.E02.Stomach.F4.793178	22.2282	761.967741935	428.0
tp1.Lean.CI.E01.Complete.15dpc.CI06.613553	27.13774	861.394230769	581.0
tp1.Lean.CI.E01.Complete.15dpc.CI06.792357	27.13774	861.394230769	581.0
tp1.Lean.CI.E01.Complete.15dpc.CI07.612685	25.6581	903.741573034	537.0
tp1.Lean.CI.E01.Complete.15dpc.CI07.792160	25.6581	903.741573034	537.0
tp1.Lean.CI.E01.Complete.15dpc.CI08.612600	29.02539	992.840707965	657.0
tp1.Lean.CI.E01.Complete.15dpc.CI08.792444	29.02539	992.840707965	657.0
tp1.Lean.CI.E01.Complete.15dpc.CI09.612979	33.27169	1194.73381295	785.0
tp1.Lean.CI.E01.Complete.15dpc.CI09.791999	33.27169	1194.73381295	785.0
tp1.Lean.CI.E01.Complete.15dpc.CI10.612803	28.58723	1104.90909091	632.0
tp1.Lean.CI.E01.Complete.15dpc.CI10.792446	28.58723	1104.90909091	632.0
tp1.Lean.CI.E01.Complete.16dpc.CI06.613507	29.71354	1076.94339623	651.0
tp1.Lean.CI.E01.Complete.16dpc.CI06.792408	29.71354	1076.94339623	651.0
tp1.Lean.CI.E01.Complete.16dpc.CI07.612769	21.93564	710.363636364	406.0
tp1.Lean.CI.E01.Complete.16dpc.CI07.792971	21.93564	710.363636364	406.0
tp1.Lean.CI.E01.Complete.16dpc.CI08.613163	34.54146	1234.07407407	766.0
tp1.Lean.CI.E01.Complete.16dpc.CI08.793054	34.54146	1234.07407407	766.0
tp1.Lean.CI.E01.Complete.16dpc.CI09.613632	35.40216	1243.64	820.0
tp1.Lean.CI.E01.Complete.16dpc.CI09.792140	35.40216	1243.64	820.0
tp1.Lean.CI.E01.Complete.16dpc.CI10.613030	34.04575	1203.86466165	768.0
tp1.Lean.CI.E01.Complete.16dpc.CI10.792379	34.04575	1203.86466165	768.0
tp1.Lean.CI.E01.Complete.17dpc.CI06.613248	29.40373	1009.77678571	666.0
tp1.Lean.CI.E01.Complete.17dpc.CI06.792617	29.40373	1009.77678571	666.0
tp1.Lean.CI.E01.Complete.17dpc.CI08.613387	31.34715	968.112781955	691.0
tp1.Lean.CI.E01.Complete.17dpc.CI08.793573	31.34715	968.112781955	691.0
tp1.Lean.CI.E01.Complete.17dpc.CI09.613182	31.33636	1183.90526316	683.0
tp1.Lean.CI.E01.Complete.17dpc.CI09.793459	31.33636	1183.90526316	683.0
tp1.Lean.CI.E01.Complete.17dpc.CI10.613599	30.34044	927.876106195	648.0
tp1.Lean.CI.E01.Complete.17dpc.CI10.791933	30.34044	927.876106195	648.0
tp1.Lean.CI.E01.Complete.19dpc.CI06.612914	28.57783	861.48245614	654.0
tp1.Lean.CI.E01.Complete.19dpc.CI06.792240	28.57783	861.48245614	654.0
tp1.Lean.CI.E01.Complete.19dpc.CI08.613514	24.82254	777.3125	486.0
tp1.Lean.CI.E01.Complete.19dpc.CI08.792220	24.82254	777.3125	486.0
tp1.Lean.CI.E01.Complete.1dpc.CI06.613623	16.33413	497.8	304.0
tp1.Lean.CI.E01.Complete.1dpc.CI06.792909	16.33413	497.8	304.0
tp1.Lean.CI.E01.Complete.1dpc.CI07.612572	15.17502	521.779661017	298.0
tp1.Lean.CI.E01.Complete.1dpc.CI07.792194	15.17502	521.779661017	298.0
tp1.Lean.CI.E01.Complete.1dpc.CI08.613026	10.79252	361.260869565	163.0
tp1.Lean.CI.E01.Complete.1dpc.CI08.791956	10.79252	361.260869565	163.0
tp1.Lean.CI.E01.Complete.1dpc.CI09.612794	15.46447	422.430769231	277.0
tp1.Lean.CI.E01.Complete.1dpc.CI09.792572	15.46447	422.430769231	277.0
tp1.Lean.CI.E01.Complete.1dpc.CI10.613391	15.30413	534.322033898	305.0
tp1.Lean.CI.E01.Complete.1dpc.CI10.792547	15.30413	534.322033898	305.0
tp1.Lean.CI.E01.Complete.30dpc.CI10.613059	0.67844	1.0	1.0
tp1.Lean.CI.E01.Complete.30dpc.CI10.792527	0.67844	1.0	1.0
tp1.Lean.CI.E01.Complete.3dpc.CI06.613517	16.68005	635.346938776	288.0
tp1.Lean.CI.E01.Complete.3dpc.CI06.792866	16.68005	635.346938776	288.0
tp1.Lean.CI.E01.Complete.3dpc.CI07.613594	27.65827	1065.22131148	631.0
tp1.Lean.CI.E01.Complete.3dpc.CI07.791983	27.65827	1065.22131148	631.0
tp1.Lean.CI.E01.Complete.3dpc.CI08.613425	26.67067	973.155339806	583.0
tp1.Lean.CI.E01.Complete.3dpc.CI08.792879	26.67067	973.155339806	583.0
tp1.Lean.CI.E01.Complete.3dpc.CI09.613461	25.62127	1138.82142857	535.0
tp1.Lean.CI.E01.Complete.3dpc.CI09.793072	25.62127	1138.82142857	535.0
tp1.Lean.CI.E01.Complete.3dpc.CI10.613285	31.38824	1188.5	716.0
tp1.Lean.CI.E01.Complete.3dpc.CI10.792908	31.38824	1188.5	716.0
tp1.Lean.CI.E01.Complete.8dpc.CI06.612964	27.34661	891.891304348	567.0
tp1.Lean.CI.E01.Complete.8dpc.CI06.792427	27.34661	891.891304348	567.0
tp1.Lean.CI.E01.Complete.8dpc.CI07.613417	19.38382	661.018518519	325.0
tp1.Lean.CI.E01.Complete.8dpc.CI07.792987	19.38382	661.018518519	325.0
tp1.Lean.CI.E01.Complete.8dpc.CI08.612633	22.35393	728.513157895	437.0
tp1.Lean.CI.E01.Complete.8dpc.CI08.793455	22.35393	728.513157895	437.0
tp1.Lean.CI.E01.Complete.8dpc.CI09.612605	21.51275	724.164556962	422.0
tp1.Lean.CI.E01.Complete.8dpc.CI09.792974	21.51275	724.164556962	422.0
tp1.Lean.CI.E01.Complete.8dpc.CI10.613419	19.86879	689.684210526	368.0
tp1.Lean.CI.E01.Complete.8dpc.CI10.792120	19.86879	689.684210526	368.0
tp1.Lean.CI.E01.Cultured.15dpc.CI16.613532	19.91988	656.076923077	421.0
tp1.Lean.CI.E01.Cultured.15dpc.CI16.791971	19.91988	659.12987013	421.0
tp1.Lean.CI.E01.Cultured.15dpc.CI17.613088	21.31457	598.43877551	457.0
tp1.Lean.CI.E01.Cultured.15dpc.CI17.792306	21.31457	598.43877551	457.0
tp1.Lean.CI.E01.Cultured.15dpc.CI18.613332	27.52598	928.967391304	612.0
tp1.Lean.CI.E01.Cultured.15dpc.CI18.793057	27.52598	928.967391304	612.0
tp1.Lean.CI.E01.Cultured.15dpc.CI19.612596	19.86135	677.217391304	417.0
tp1.Lean.CI.E01.Cultured.15dpc.CI19.792715	19.86135	677.217391304	417.0
tp1.Lean.CI.E01.Cultured.15dpc.CI20.613452	24.57384	830.461538462	541.0
tp1.Lean.CI.E01.Cultured.15dpc.CI20.793574	24.57384	830.461538462	541.0
tp1.Lean.CI.E01.Cultured.1dpc.CI16.612509	25.00714	968.373737374	571.0
tp1.Lean.CI.E01.Cultured.1dpc.CI16.792216	25.00714	968.373737374	571.0
tp1.Lean.CI.E01.Cultured.1dpc.CI17.613379	24.85809	1103.76470588	578.0
tp1.Lean.CI.E01.Cultured.1dpc.CI17.792236	24.85809	1103.76470588	578.0
tp1.Lean.CI.E01.Cultured.1dpc.CI18.613378	22.21174	792.9	494.0
tp1.Lean.CI.E01.Cultured.1dpc.CI18.793162	22.21174	792.9	494.0
tp1.Lean.CI.E01.Cultured.1dpc.CI19.613467	19.67568	669.37037037	388.0
tp1.Lean.CI.E01.Cultured.1dpc.CI19.793564	19.67568	669.37037037	388.0
tp1.Lean.CI.E01.Cultured.1dpc.CI20.613148	19.73887	726.5625	439.0
tp1.Lean.CI.E01.Cultured.1dpc.CI20.793552	19.73887	726.5625	439.0
tp1.Lean.CI.E01.Cultured.20dpc.CI16.612601	19.26734	619.776119403	382.0
tp1.Lean.CI.E01.Cultured.20dpc.CI16.792911	19.26734	619.776119403	382.0
tp1.Lean.CI.E01.Cultured.20dpc.CI17.612901	21.21172	813.516129032	439.0
tp1.Lean.CI.E01.Cultured.20dpc.CI17.792514	21.21172	813.516129032	439.0
tp1.Lean.CI.E01.Cultured.20dpc.CI18.613493	22.56514	661.291666667	484.0
tp1.Lean.CI.E01.Cultured.20dpc.CI18.793167	22.56514	661.291666667	484.0
tp1.Lean.CI.E01.Cultured.20dpc.CI19.613497	22.36991	751.548780488	471.0
tp1.Lean.CI.E01.Cultured.20dpc.CI19.792032	22.36991	751.548780488	471.0
tp1.Lean.CI.E01.Cultured.20dpc.CI20.613056	23.4418	864.625	518.0
tp1.Lean.CI.E01.Cultured.20dpc.CI20.792551	23.4418	864.625	518.0
tp1.Lean.CI.E01.Cultured.21dpc.CI16.613147	28.60932	947.35	646.0
tp1.Lean.CI.E01.Cultured.21dpc.CI16.793472	28.60932	947.35	646.0
tp1.Lean.CI.E01.Cultured.21dpc.CI17.612833	27.06068	855.236363636	601.0
tp1.Lean.CI.E01.Cultured.21dpc.CI17.792156	27.06068	855.236363636	601.0
tp1.Lean.CI.E01.Cultured.21dpc.CI18.613075	29.12789	951.361111111	642.0
tp1.Lean.CI.E01.Cultured.21dpc.CI18.792040	29.12789	951.361111111	642.0
tp1.Lean.CI.E01.Cultured.21dpc.CI19.612962	27.5829	843.728	620.0
tp1.Lean.CI.E01.Cultured.21dpc.CI19.792840	27.5829	843.728	620.0
tp1.Lean.CI.E01.Cultured.21dpc.CI20.613139	27.38953	825.458333333	606.0
tp1.Lean.CI.E01.Cultured.21dpc.CI20.793565	27.38953	825.458333333	606.0
tp1.Lean.CI.E01.Cultured.26dpc.CI20.613229	0.0	0.0	0.0
tp1.Lean.CI.E01.Cultured.26dpc.CI20.792900	0.0	0.0	0.0
tp1.Lean.CI.E01.Cultured.2dpc.CI16.612571	23.61061	967.709302326	507.0
tp1.Lean.CI.E01.Cultured.2dpc.CI16.792673	23.61061	967.709302326	507.0
tp1.Lean.CI.E01.Cultured.2dpc.CI17.613341	28.93034	1036.02380952	636.0
tp1.Lean.CI.E01.Cultured.2dpc.CI17.793314	28.93034	1036.02380952	636.0
tp1.Lean.CI.E01.Cultured.2dpc.CI18.612817	22.72268	933.125	505.0
tp1.Lean.CI.E01.Cultured.2dpc.CI18.792305	22.72268	933.125	505.0
tp1.Lean.CI.E01.Cultured.2dpc.CI19.612666	29.70204	1291.14678899	695.0
tp1.Lean.CI.E01.Cultured.2dpc.CI19.792494	29.70204	1291.14678899	695.0
tp1.Lean.CI.E01.Cultured.2dpc.CI20.613076	18.00528	576.613333333	357.0
tp1.Lean.CI.E01.Cultured.2dpc.CI20.793467	18.00528	576.613333333	357.0
tp1.Lean.CI.E01.Cultured.3dpc.CI16.612507	28.90355	1143.43877551	642.0
tp1.Lean.CI.E01.Cultured.3dpc.CI16.792898	28.90355	1143.43877551	642.0
tp1.Lean.CI.E01.Cultured.3dpc.CI17.613044	20.66175	653.828947368	425.0
tp1.Lean.CI.E01.Cultured.3dpc.CI17.792656	20.66175	653.828947368	425.0
tp1.Lean.CI.E01.Cultured.3dpc.CI18.613363	5.79044	247.875	69.0
tp1.Lean.CI.E01.Cultured.3dpc.CI18.793371	5.79044	247.875	69.0
tp1.Lean.CI.E01.Cultured.3dpc.CI19.613024	14.62871	533.0	251.0
tp1.Lean.CI.E01.Cultured.3dpc.CI19.793063	14.62871	533.0	251.0
tp1.Lean.CI.E01.Cultured.3dpc.CI20.613577	19.07412	694.357142857	336.0
tp1.Lean.CI.E01.Cultured.3dpc.CI20.792826	19.07412	694.357142857	336.0
tp1.Lean.CI.E01.Cultured.8dpc.CI16.613342	18.89689	650.125	356.0
tp1.Lean.CI.E01.Cultured.8dpc.CI16.792960	18.89689	650.125	356.0
tp1.Lean.CI.E01.Cultured.8dpc.CI17.613297	23.0063	915.436619718	470.0
tp1.Lean.CI.E01.Cultured.8dpc.CI17.791916	23.0063	905.763888889	470.0
tp1.Lean.CI.E01.Cultured.8dpc.CI18.612730	19.51823	605.013513514	370.0
tp1.Lean.CI.E01.Cultured.8dpc.CI18.792693	19.51823	605.013513514	370.0
tp1.Lean.CI.E01.Cultured.8dpc.CI19.612894	21.94436	813.904761905	435.0
tp1.Lean.CI.E01.Cultured.8dpc.CI19.793059	21.94436	813.904761905	435.0
tp1.Lean.CI.E01.Cultured.8dpc.CI20.612543	17.57797	543.56	326.0
tp1.Lean.CI.E01.Cultured.8dpc.CI20.792899	17.57797	543.56	326.0
tp1.Lean.CI.E02.Cec1.10.792560	19.07648	652.217391304	392.0
tp1.Lean.CI.E02.Cec1.16.792988	18.90138	640.120689655	353.0
tp1.Lean.CI.E02.Cec1.17.793426	20.43424	669.083333333	425.0
tp1.Lean.CI.E02.Cec1.18.792229	21.42494	648.256097561	408.0
tp1.Lean.CI.E02.Cec1.19.792645	21.05672	722.08	446.0
tp1.Lean.CI.E02.Cec1.20.793323	16.74261	480.754098361	300.0
tp1.Lean.CI.E02.Cec1.6.793284	20.69599	703.086956522	403.0
tp1.Lean.CI.E02.Cec1.7.792807	3.5181	23.0	9.0
tp1.Lean.CI.E02.Cec1.8.793293	21.09382	666.734375	395.0
tp1.Lean.CI.E02.Cec1.9.793418	1.55962	24.75	21.0
tp1.Lean.Cohoused.CI.E02.10dpc.D1.792756	19.83975	653.548387097	382.0
tp1.Lean.Cohoused.CI.E02.10dpc.D2.792197	21.72538	752.359375	432.0
tp1.Lean.Cohoused.CI.E02.10dpc.D3.791880	20.23063	679.308823529	404.0
tp1.Lean.Cohoused.CI.E02.12dpc.D1.792961	22.64259	711.224719101	467.0
tp1.Lean.Cohoused.CI.E02.12dpc.D2.791976	18.92043	580.68	373.0
tp1.Lean.Cohoused.CI.E02.12dpc.D3.792004	19.12439	553.567567568	364.0
tp1.Lean.Cohoused.CI.E02.15dpc.D1.791837	20.40593	641.684931507	421.0
tp1.Lean.Cohoused.CI.E02.15dpc.D2.792106	20.2484	608.121621622	414.0
tp1.Lean.Cohoused.CI.E02.15dpc.D3.793437	22.09097	753.888888889	452.0
tp1.Lean.Cohoused.CI.E02.1dpc.D1.793258	20.63891	805.521276596	461.0
tp1.Lean.Cohoused.CI.E02.1dpc.D2.792023	21.94739	884.164835165	491.0
tp1.Lean.Cohoused.CI.E02.1dpc.D3.793360	14.03264	473.888888889	321.0
tp1.Lean.Cohoused.CI.E02.2dpc.D1.791927	21.09584	893.878787879	441.0
tp1.Lean.Cohoused.CI.E02.2dpc.D2.793586	21.11359	792.5	411.0
tp1.Lean.Cohoused.CI.E02.2dpc.D3.791984	19.07246	825.470588235	428.0
tp1.Lean.Cohoused.CI.E02.3dpc.D1.792824	16.76034	596.5	343.0
tp1.Lean.Cohoused.CI.E02.3dpc.D2.793168	20.67686	646.181818182	398.0
tp1.Lean.Cohoused.CI.E02.3dpc.D3.793234	20.84351	792.3	416.0
tp1.Lean.Cohoused.CI.E02.5dpc.D1.792437	8.09655	243.736842105	182.0
tp1.Lean.Cohoused.CI.E02.5dpc.D2.791988	19.52728	649.862068966	369.0
tp1.Lean.Cohoused.CI.E02.5dpc.D3.792534	18.18691	595.517857143	339.0
tp1.Lean.Cohoused.CI.E02.6dpc.D1.792785	18.59555	676.779069767	450.0
tp1.Lean.Cohoused.CI.E02.6dpc.D2.791975	26.46087	1031.28571429	542.0
tp1.Lean.Cohoused.CI.E02.6dpc.D3.791829	22.9778	892.850746269	454.0
tp1.Lean.Cohoused.CI.E02.7dpc.D1.793083	19.47812	732.428571429	366.0
tp1.Lean.Cohoused.CI.E02.7dpc.D2.793479	20.67166	706.554054054	410.0
tp1.Lean.Cohoused.CI.E02.7dpc.D3.792670	21.23887	634.649350649	399.0
tp1.Lean.Cohoused.CI.E02.SI14.16C.D1.792890	17.93564	426.555555556	264.0
tp1.Lean.Cohoused.CI.E02.SI14.16C.D2.793312	20.86334	699.081967213	389.0
tp1.Lean.Cohoused.CI.E02.SI14.16C.D3.793209	22.09773	733.6	445.0
tp1.Lean.Cohoused.CI.E02.Stomach.D1.793374	22.11023	625.797468354	415.0
tp1.Lean.Cohoused.CI.E02.Stomach.D2.792557	18.6337	523.136363636	391.0
tp1.Lean.Cohoused.CI.E02.Stomach.D3.792361	23.73981	666.063157895	469.0
tp1.Lean.DTFD.E03.35dpc.PM103.613043	23.25635	654.0	467.0
tp1.Lean.DTFD.E03.35dpc.PM104.612859	19.45977	565.761904762	351.0
tp1.Lean.DTFD.E03.35dpc.PM105.612560	20.0193	577.873239437	356.0
tp1.Lean.DTFD.E03.35dpc.PM106.612664	0.71785	1.0	1.0
tp1.Lean.DTFD.E03.35dpc.PM99.612835	2.79272	39.5	12.0
tp1.Lean.DTFD.E03.Cec1.PM102.612540	0.0	0.0	0.0
tp1.Lean.DTFD.E03.Cec1.PM105.612942	0.74728	3.0	2.0
tp1.Lean.DTFD.E03.Cec1.PM99.613244	0.0	0.0	0.0
tp1.Lean.DTFD.E03.Cecum2.PM96.612692	25.89411	710.75	455.0
tp1.Lean.DTFD.E03.Cecum2.PM96.792221	25.89411	710.75	455.0
tp1.Lean.DTFD.E03.Cecum2.PM97.613283	17.47842	430.904761905	272.0
tp1.Lean.DTFD.E03.Cecum2.PM97.793212	17.47842	430.904761905	272.0
tp1.Lean.DTFD.E03.Colon1.PM96.613266	20.62644	514.0	358.0
tp1.Lean.DTFD.E03.Colon1.PM96.791866	20.62644	514.0	358.0
tp1.Lean.DTFD.E03.Colon1.PM98.612537	40.6935	1322.89820359	864.0
tp1.Lean.DTFD.E03.Colon1.PM98.792571	40.6935	1322.89820359	864.0
tp1.Lean.DTFD.E03.Colon2.PM97.613499	34.08298	1082.71428571	688.0
tp1.Lean.DTFD.E03.Colon2.PM97.791917	34.08298	1082.71428571	688.0
tp1.Lean.DTFD.E03.Colon2.PM98.612638	23.19446	677.029411765	396.0
tp1.Lean.DTFD.E03.Colon2.PM98.792548	23.19446	677.029411765	396.0
tp1.Lean.DTFD.E03.SI1.PM95.613159	18.748	585.327868852	407.0
tp1.Lean.DTFD.E03.SI1.PM95.792397	18.748	580.080645161	407.0
tp1.Lean.DTFD.E03.SI1.PM98.612839	27.08368	839.893203883	523.0
tp1.Lean.DTFD.E03.SI1.PM98.793257	27.09828	846.509803922	524.0
tp1.Lean.DTFD.E03.SI13.PM95.613132	19.98241	541.352941176	399.0
tp1.Lean.DTFD.E03.SI13.PM95.792451	19.98241	531.471698113	399.0
tp1.Lean.DTFD.E03.SI13.PM96.612687	18.48876	445.583333333	364.0
tp1.Lean.DTFD.E03.SI13.PM96.792880	18.48876	445.583333333	364.0
tp1.Lean.DTFD.E03.SI13.PM97.613575	32.47863	1066.29473684	616.0
tp1.Lean.DTFD.E03.SI13.PM97.793468	32.47863	1066.29473684	616.0
tp1.Lean.DTFD.E03.SI13.PM98.613066	28.80131	921.974576271	630.0
tp1.Lean.DTFD.E03.SI13.PM98.792986	28.80131	921.974576271	630.0
tp1.Lean.DTFD.E03.SI15.PM95.612693	16.84129	386.125	289.0
tp1.Lean.DTFD.E03.SI15.PM95.793114	16.84129	386.125	289.0
tp1.Lean.DTFD.E03.SI15.PM97.613424	24.54038	771.134328358	405.0
tp1.Lean.DTFD.E03.SI15.PM97.792415	24.54038	776.681818182	405.0
tp1.Lean.DTFD.E03.SI15.PM98.613451	36.09175	1093.40625	750.0
tp1.Lean.DTFD.E03.SI15.PM98.793110	36.1045	1100.0546875	752.0
tp1.Lean.DTFD.E03.SI2.PM96.612920	15.5786	421.282608696	298.0
tp1.Lean.DTFD.E03.SI2.PM96.793446	15.5786	421.282608696	298.0
tp1.Lean.DTFD.E03.SI2.PM98.613060	22.82779	778.539473684	444.0
tp1.Lean.DTFD.E03.SI2.PM98.793014	22.82779	778.539473684	444.0
tp1.Lean.DTFD.E03.SI5.PM95.612677	16.46957	413.886363636	285.0
tp1.Lean.DTFD.E03.SI5.PM95.792063	16.46957	413.886363636	285.0
tp1.Lean.DTFD.E03.SI5.PM96.613191	17.97109	432.288461538	339.0
tp1.Lean.DTFD.E03.SI5.PM96.792751	17.97109	432.288461538	339.0
tp1.Lean.DTFD.E03.SI5.PM97.612938	31.67026	961.791304348	653.0
tp1.Lean.DTFD.E03.SI5.PM97.793009	31.67026	959.47826087	653.0
tp1.Lean.DTFD.E03.SI9.PM97.613471	15.15727	449.965517241	187.0
tp1.Lean.DTFD.E03.SI9.PM97.792299	15.15727	449.965517241	187.0
tp1.Lean.DTFD.E03.SI9.PM98.612592	30.62909	1025.02247191	583.0
tp1.Lean.DTFD.E03.SI9.PM98.792394	30.62909	1025.02247191	583.0
tp1.Lean.DTFD.E03.Stomach.PM96.613349	26.18062	724.6	465.0
tp1.Lean.DTFD.E03.Stomach.PM96.792489	26.18062	717.459016393	465.0
tp1.Lean.DTFD.E03.Stomach.PM97.613560	22.9627	715.985074627	379.0
tp1.Lean.DTFD.E03.Stomach.PM97.791851	22.9627	715.985074627	379.0
tp1.Lean.notCohoused.CI.E02.15dpc.B5.792069	19.07344	660.029850746	406.0
tp1.Lean.notCohoused.CI.E02.15dpc.B6.793407	22.13599	700.692307692	443.0
tp1.Lean.notCohoused.CI.E02.15dpc.B7.793413	18.05237	577.137931034	366.0
tp1.Lean.notCohoused.CI.E02.15dpc.B8.792983	20.54174	660.442857143	412.0
tp1.Lean.notCohoused.CI.E02.1dpc.B5.792583	19.44641	736.6625	441.0
tp1.Lean.notCohoused.CI.E02.1dpc.B6.793279	18.08003	674.272727273	408.0
tp1.Lean.notCohoused.CI.E02.1dpc.B7.792438	8.37513	328.037037037	211.0
tp1.Lean.notCohoused.CI.E02.1dpc.B8.792188	21.26828	864.987012987	464.0
tp1.Lean.notCohoused.CI.E02.2dpc.B5.792644	14.52658	460.609756098	240.0
